DATE,MIN. TEMP,MAX. TEMP,AVE.TEMP,AVE. DP,AVE.HUM,AVE. PRES,AVE. WND_GST,AVE. WND_SPD
06/03/2018,27.22222222,33.88888889,29.86111111,23.14814815,68.625,29.81125,0,7.791666667
07/03/2018,26.11111111,33.88888889,29.37198068,23.59903382,72.13043478,29.79125,0,7.333333333
08/03/2018,23.88888889,32.22222222,27.8,24.73333333,84.2,29.782,1.24,5.56
09/03/2018,22.77777778,28.88888889,26.71296296,23.7962963,85.41666667,29.81,0,7.041666667
10/03/2018,23.88888889,30,27.06018519,21.48148148,73.875,29.84875,0,8.541666667
11/03/2018,23.88888889,31.11111111,26.96759259,19.25925926,63.45833333,29.89125,0.666666667,8.416666667
12/03/2018,22.77777778,31.11111111,26.875,20.50925926,68.625,29.86625,0,7.375
13/03/2018,23.88888889,32.22222222,28.00925926,21.73611111,70.45833333,29.84,0,7.125
14/03/2018,25,32.77777778,28.10185185,20.27777778,64.25,29.83375,0,8
15/03/2018,23.88888889,32.77777778,28.19444444,21.36574074,67.54166667,29.8225,0,6.583333333
16/03/2018,26.11111111,32.77777778,29.12037037,22.36111111,67.54166667,29.82125,0.916666667,5.875
17/03/2018,26.11111111,33.88888889,28.98148148,23.49537037,74.125,29.8375,0,7.166666667
18/03/2018,27.22222222,32.77777778,29.09722222,22.84722222,70.79166667,29.83375,0,9.791666667
19/03/2018,23.88888889,32.77777778,28.68055556,21.80555556,68.08333333,29.795,0,7.208333333
20/03/2018,25,33.88888889,29.14351852,22.5462963,70.08333333,29.77,0.583333333,6.166666667
21/03/2018,26.11111111,32.77777778,28.84259259,22.93981481,71.41666667,29.74375,0,7.625
22/03/2018,23.88888889,30,26.96759259,23.72685185,83.5,29.7475,0,7.666666667
23/03/2018,25,30,27.36111111,20.13888889,65.91666667,29.8275,1.208333333,10.54166667
24/03/2018,25,31.11111111,27.10648148,17.80092593,57.125,29.8825,0,10.70833333
25/03/2018,23.88888889,31.11111111,27.03703704,17.68518519,57.125,29.8975,0,8.416666667
26/03/2018,22.77777778,31.11111111,27.17592593,19.76851852,64.91666667,29.8525,0,6.625
27/03/2018,20,31.11111111,26.78240741,20.99537037,71.875,29.7925,0,5.666666667
28/03/2018,22.77777778,32.77777778,27.56944444,21.78240741,72.83333333,29.76625,0.75,5.166666667
29/03/2018,26.11111111,32.22222222,28.11111111,22.4,72.6,29.7604,0,5.48
30/03/2018,23.88888889,32.22222222,27.59259259,22.93981481,77.41666667,29.73875,1.625,5.375
31/03/2018,23.88888889,30,26.82222222,22.24444444,77.76,29.7464,0,7.36
01/04/2018,25,32.22222222,28.44907407,21.2037037,65.83333333,29.75375,0,7.791666667
02/04/2018,25,32.77777778,28.54166667,22.22222222,69.125,29.76875,0,6
03/04/2018,26.11111111,32.22222222,28.37962963,22.59259259,71.79166667,29.795,0.75,5.583333333
04/04/2018,26.11111111,30,28.24074074,22.5462963,72,29.78125,0,7.375
05/04/2018,26.11111111,31.11111111,28.21759259,22.10648148,70.25,29.765,0,8.125
06/04/2018,25,32.77777778,28.81944444,21.25,64.83333333,29.76125,0,8.416666667
07/04/2018,26.11111111,32.77777778,29.35185185,21.22685185,63.20833333,29.81,0,9.458333333
08/04/2018,25,32.77777778,28.56481481,21.85185185,69.20833333,29.8475,0,9.416666667
09/04/2018,26.11111111,32.77777778,28.647343,22.97101449,72.34782609,29.85347826,0.739130435,6.565217391
10/04/2018,26.11111111,33.88888889,29.60648148,24.23611111,74.875,29.83375,0.708333333,8.916666667
11/04/2018,26.11111111,33.88888889,30.02314815,23.84259259,71.29166667,29.80625,0,8.666666667
12/04/2018,27.22222222,33.88888889,30.23148148,24.35185185,71.91666667,29.78625,0,10.20833333
13/04/2018,26.11111111,33.88888889,30.37037037,23.65740741,68.29166667,29.79375,0,9.708333333
14/04/2018,27.22222222,33.88888889,30.39351852,23.26388889,66.79166667,29.775,0,10.20833333
15/04/2018,27.22222222,35,30.6712963,23.24074074,65.33333333,29.75125,0,8.375
16/04/2018,27.22222222,33.88888889,30.27777778,22.70833333,64.54166667,29.76875,0,8.916666667
17/04/2018,27.22222222,35,30.09259259,20.97222222,60,29.79375,0,8.583333333
18/04/2018,27.22222222,32.77777778,29.51388889,21.94444444,63.54166667,29.795,0,8.375
19/04/2018,25,35,29.85507246,21.52173913,62.04347826,29.77625,0,9.208333333
20/04/2018,26.11111111,35,30.06944444,22.19907407,63.83333333,29.78,0,9.166666667
21/04/2018,27.22222222,35,30.69444444,22.93981481,64.625,29.765,0,6.666666667
22/04/2018,27.77777778,33.88888889,30.625,24.35185185,70.25,29.75291667,0.833333333,7.166666667
23/04/2018,27.22222222,35,30.87962963,23.37962963,65.41666667,29.72625,0,10
24/04/2018,27.22222222,36.11111111,31.22685185,23.31018519,64.33333333,29.73,0,7.25
25/04/2018,27.77777778,35,30.94907407,23.63425926,65.91666667,29.7388,0,6.72
26/04/2018,27.77777778,35,30.78703704,22.84722222,63.375,29.765,0,7.75
27/04/2018,27.22222222,35,30.81018519,22.5462963,62.29166667,29.8,0,8.291666667
28/04/2018,27.22222222,35,31.01851852,22.61574074,61.29166667,29.7925,0,9.458333333
29/04/2018,27.22222222,35,30.76388889,23.61111111,66.91666667,29.78875,0,7.291666667
30/04/2018,27.77777778,36.11111111,31.2037037,23.125,63.16666667,29.80125,0,8.791666667
01/05/2018,27.22222222,35,30.53240741,23.19444444,65.5,29.795,0,6.375
02/05/2018,27.77777778,36.11111111,31.59722222,23.47222222,63.58333333,29.78916667,0,9.583333333
03/05/2018,27.22222222,36.11111111,31.2962963,22.77777778,61.83333333,29.80625,0,7.833333333
04/05/2018,27.77777778,35,31.2037037,23.14814815,63.04166667,29.815,0,10.29166667
05/05/2018,27.77777778,30,28.84259259,24.90740741,78.95833333,29.87125,0,7.75
06/05/2018,26.11111111,36.11111111,30.5787037,23.63425926,68.5,29.83625,0,6.625
07/05/2018,27.77777778,36.11111111,30.97222222,23.95833333,67.5,29.77,0,6.666666667
08/05/2018,26.11111111,35,30.17777778,25.35555556,77.56,29.7608,2.12,9.16
09/05/2018,27.22222222,36.11111111,31.2037037,24.00462963,68.5,29.80625,0,6.666666667
10/05/2018,27.22222222,35,30.70048309,22.82608696,63.56521739,29.81304348,0.652173913,7.391304348
11/05/2018,27.22222222,35,30.5787037,23.84259259,68.33333333,29.78,0,8.5
12/05/2018,26.11111111,36.11111111,30.99537037,23.75,66.875,29.75875,0,6.916666667
13/05/2018,27.22222222,36.11111111,31.06481481,24.23611111,69.20833333,29.76541667,0,7.375
14/05/2018,27.77777778,36.11111111,31.66666667,23.42592593,63.08333333,29.74875,0.833333333,6.875
15/05/2018,30,35,30.97777778,24.33333333,68.28,29.7364,0,10.6
16/05/2018,27.77777778,35,31.22685185,24.72222222,69.79166667,29.71875,0,8.291666667
17/05/2018,27.22222222,36.11111111,31.57407407,23.65740741,64.41666667,29.69791667,0,6.333333333
18/05/2018,27.77777778,36.11111111,31.69082126,23.57487923,63.26086957,29.68166667,0,7.333333333
19/05/2018,27.77777778,35,31.2,23.64444444,64.96,29.6692,0,8.24
20/05/2018,27.77777778,35,31.41203704,23.44907407,63.54166667,29.68625,0,8.625
21/05/2018,27.77777778,36.11111111,31.59722222,23.7962963,64.29166667,29.7225,0,6.083333333
22/05/2018,27.22222222,36.11111111,30.99537037,23.93518519,67.125,29.7475,0.958333333,6.125
23/05/2018,27.77777778,37.22222222,32.08333333,23.93518519,63.70833333,29.7375,0,6.583333333
24/05/2018,28.88888889,36.11111111,31.54589372,23.55072464,63.17391304,29.72375,0,8.5
25/05/2018,27.77777778,36.11111111,30.55555556,24.4,70.96,29.7328,0.6,5.84
26/05/2018,27.77777778,36.11111111,31.18055556,24.76851852,70.29166667,29.7375,0,6.583333333
27/05/2018,27.22222222,37.22222222,31.96759259,24.28240741,65.875,29.73625,0,6.666666667
28/05/2018,28.88888889,37.22222222,32.61574074,24.35185185,63.33333333,29.7325,0,8.25
29/05/2018,28.88888889,35,31.99074074,23.7962963,62.91666667,29.74625,1.041666667,7.875
30/05/2018,28.88888889,35,31.24444444,23.84444444,65.32,29.7472,0,7.88
31/05/2018,28.88888889,35,31.27314815,24.62962963,68.29166667,29.735,0,7.25
01/06/2018,28.88888889,36.11111111,31.78240741,24.81481481,67.70833333,29.705,0,8.125
02/06/2018,27.77777778,35,30.69444444,25.11574074,73.375,29.725,0,7.833333333
03/06/2018,26.11111111,32.22222222,29.57777778,25,77.48,29.722,0,7.64
04/06/2018,27.77777778,36.11111111,31.22685185,23.72685185,65.54166667,29.715,0,7
05/06/2018,27.22222222,33.88888889,30.43981481,25.99537037,78.25,29.725,0,6.375
06/06/2018,26.11111111,32.77777778,28.63247863,26.6025641,89.65384615,29.70307692,1.076923077,5.038461538
07/06/2018,23.88888889,31.11111111,27.70833333,26.66666667,94.25,29.66875,0,6.458333333
08/06/2018,25,31.11111111,27.77777778,26.76587302,94.57142857,29.60142857,0,9.857142857
09/06/2018,25,27.22222222,26.15226337,26.15226337,100,29.61888889,0.925925926,7.481481481
10/06/2018,23.88888889,27.77777778,25.73333333,25.73333333,100,29.6744,1,6.64
11/06/2018,23.88888889,28.88888889,25.90534979,25.86419753,99.77777778,29.70666667,5.074074074,10.14814815
12/06/2018,25,27.22222222,25.92592593,25.92592593,100,29.72,0,6.541666667
13/06/2018,25,27.77777778,26.02564103,26.02564103,100,29.67307692,1.192307692,6.961538462
14/06/2018,23.88888889,32.22222222,27.75555556,26.68888889,94.44,29.658,0,6.64
15/06/2018,26.11111111,32.22222222,28.56837607,26.70940171,90.57692308,29.66846154,1.346153846,7.346153846
16/06/2018,25,30,27.68888889,27.02222222,96.08,29.6908,1.24,8.4
17/06/2018,26.11111111,32.22222222,28.40277778,26.13425926,88.75,29.7125,2.5,9.208333333
18/06/2018,27.22222222,31.11111111,28.95833333,26.89814815,89,29.74,0,8.583333333
19/06/2018,27.77777778,32.77777778,29.69907407,26.15740741,82.41666667,29.76625,0,9.5
20/06/2018,26.11111111,31.11111111,28.48888889,27.51111111,95.2,29.7784,0,8.68
21/06/2018,25,31.11111111,27.56038647,26.71497585,95.47826087,29.77125,1.333333333,6.75
22/06/2018,25,30,27.61574074,26.85185185,95.875,29.77125,0.833333333,6.75
23/06/2018,26.11111111,33.88888889,28.05555556,26.13247863,90.84615385,29.76653846,0,5.423076923
24/06/2018,26.11111111,32.77777778,28.93333333,26.42222222,87.28,29.7664,0,4.76
25/06/2018,25,30,27.64444444,26.91111111,95.96,29.7664,0,5.36
26/06/2018,25,30,26.81623932,26.70940171,99.34615385,29.76,0,4.115384615
27/06/2018,25,32.77777778,27.86666667,25.88888889,90.2,29.7532,0,4.68
28/06/2018,26.11111111,32.22222222,28.81944444,27.17592593,91.41666667,29.7225,1,7.708333333
29/06/2018,27.22222222,32.22222222,29.20289855,27.2705314,89.69565217,29.67666667,0,10.75
30/06/2018,27.22222222,31.11111111,28.84615385,28.03418803,95.69230769,29.68461538,0.807692308,9.923076923
01/07/2018,26.11111111,30,28,27.31111111,95.76,29.7184,0,9.68
02/07/2018,26.11111111,31.11111111,28.13131313,27.52525253,96.95454545,29.72695652,1.52173913,9.826086957
03/07/2018,26.11111111,31.11111111,28.56481481,27.31481481,93.04166667,29.7225,0,11.08333333
04/07/2018,26.11111111,31.11111111,28.54166667,27.47685185,94.25,29.7,0,9.833333333
05/07/2018,26.11111111,31.11111111,28.51851852,27.06018519,91.875,29.6825,0,9.125
06/07/2018,26.11111111,32.77777778,28.26666667,26.88888889,93.08,29.6504,0,5.16
07/07/2018,26.11111111,32.22222222,27.88461538,27.30769231,96.96153846,29.62730769,0,4.653846154
08/07/2018,25,30,27.07264957,26.77350427,98.5,29.62692308,0.653846154,4.423076923
09/07/2018,25,31.11111111,27,26.6,97.92,29.6452,0,4.32
10/07/2018,25,30,27.31111111,26.95555556,98,29.6332,3.28,7.12
11/07/2018,26.11111111,30,27.43589744,27.00854701,97.46153846,29.64538462,0,6.769230769
12/07/2018,26.11111111,30,27.2,26.48888889,95.88,29.674,1.12,7.32
13/07/2018,23.88888889,32.22222222,27.24358974,26.02564103,93.80769231,29.64923077,0,4.115384615
14/07/2018,26.11111111,32.22222222,27.84444444,26.66666667,93.72,29.63,0,5
15/07/2018,25,28.88888889,26.83127572,26.79012346,99.77777778,29.63037037,0,7.666666667
16/07/2018,25,28.88888889,26.6,26.57777778,99.76,29.5844,0.92,10.04
17/07/2018,23.88888889,27.22222222,25.35555556,25.35555556,100,29.58,0,6.28
18/07/2018,25,30,27.39316239,26.94444444,97.65384615,29.63769231,0,9.846153846
19/07/2018,25,30,26.93415638,26.89300412,99.77777778,29.68888889,0,7.777777778
20/07/2018,23.88888889,30,26.66666667,26.59259259,99.63333333,29.648,2.8,8.933333333
21/07/2018,25,31.11111111,27.84444444,27.28888889,97.16,29.6088,6.8,14.24
22/07/2018,25,27.22222222,25.86419753,25.86419753,100,29.66,0,8.962962963
23/07/2018,25,28.88888889,26.41203704,26.2962963,99.04166667,29.7125,0,7.666666667
24/07/2018,25,28.88888889,26.94444444,26.78240741,99.04166667,29.72125,0,5.833333333
25/07/2018,25,30,27.10648148,26.80555556,98.29166667,29.70625,0,8.25
26/07/2018,25,28.88888889,26.96581197,26.70940171,98.5,29.68692308,0,5.153846154
27/07/2018,25,27.77777778,26.23931624,26.21794872,99.76923077,29.68346154,0,3.538461538
28/07/2018,25,30,27.15811966,27.11538462,99.76923077,29.68230769,0,5
29/07/2018,25,30,27.46666667,27,97.52,29.6764,0,8.44
30/07/2018,26.11111111,30,28.24074074,27.80092593,97.70833333,29.69125,0,9.958333333
31/07/2018,26.11111111,31.11111111,28.44907407,27.40740741,94.29166667,29.6825,0,8.625
01/08/2018,27.22222222,31.11111111,28.81944444,26.36574074,86.95833333,29.67875,0,9.916666667
02/08/2018,27.22222222,27.77777778,27.5,26.11111111,91.66666667,29.69,0,7.5
03/08/2018,26.11111111,30,27.73333333,24.64444444,83.84,29.6744,0,8
04/08/2018,25,31.11111111,27.44047619,25.67460317,90.92857143,29.64,0,5.821428571
05/08/2018,25,31.11111111,27.71111111,26.53333333,93.28,29.6492,0,4.92
06/08/2018,26.11111111,30,27.75720165,26.39917695,92.74074074,29.63592593,0,4.925925926
07/08/2018,26.11111111,32.22222222,27.92735043,26.23931624,91.46153846,29.61692308,1.115384615,4.807692308
08/08/2018,26.11111111,32.22222222,27.9218107,25.57613169,88.77777778,29.64814815,1.111111111,6.888888889
09/08/2018,26.11111111,31.11111111,27.89351852,25.97222222,89.33333333,29.695,0,8.166666667
10/08/2018,25,28.88888889,27.37777778,27.06666667,97.88,29.6968,1.56,8.44
11/08/2018,25,27.77777778,26.78362573,26.52046784,97.89473684,29.63105263,1.578947368,10.68421053
12/08/2018,25,28.88888889,26.875,26.8287037,99.75,29.60375,2.958333333,14.66666667
13/08/2018,25,30,27.2008547,26.51709402,96.11538462,29.63384615,4.076923077,12.57692308
14/08/2018,25,31.11111111,27.52314815,26.38888889,93.95833333,29.6525,7.75,10.75
15/08/2018,27.22222222,32.22222222,28.95833333,26.73611111,88.20833333,29.68125,2.666666667,13.58333333
16/08/2018,23.88888889,31.11111111,28.14814815,27.16049383,94.92592593,29.63851852,2,11.88888889
17/08/2018,23.88888889,31.11111111,27.24279835,26.70781893,97.07407407,29.60851852,0,9.592592593
18/08/2018,23.88888889,30,26.38888889,26.15384615,98.84615385,29.65807692,0,9.730769231
19/08/2018,25,30,27.02991453,26.55982906,97.26923077,29.69846154,1.5,8.961538462
20/08/2018,25,31.11111111,27.41452991,26.36752137,94.42307692,29.68115385,0,10.42307692
21/08/2018,26.11111111,31.11111111,28.2,27.17777778,94.2,29.642,0.88,11.76
22/08/2018,26.11111111,31.11111111,28.6,27.06666667,91.44,29.6536,0.6,11.08
23/08/2018,26.11111111,31.11111111,28.81944444,26.71296296,88.83333333,29.6975,0,11.625
24/08/2018,27.22222222,30,28.72685185,27.5462963,93.33333333,29.708,0,14.92
25/08/2018,27.77777778,31.11111111,28.77192982,27.66081871,93.89473684,29.67263158,0,14.89473684
26/08/2018,27.22222222,30,28.44907407,26.94444444,91.04166667,29.6825,0,6.875
27/08/2018,27.77777778,32.22222222,29.86111111,25.79861111,78.9375,29.753125,0,9
28/08/2018,27.22222222,32.22222222,29.26900585,25.40935673,81.10526316,29.778,0,9.1
29/08/2018,26.11111111,32.22222222,29.39814815,23.91203704,73.54166667,29.76125,0,14.95833333
30/08/2018,27.22222222,31.11111111,28.75,24.90740741,81,29.7775,0,4.291666667
31/08/2018,25,31.11111111,27.60683761,26.98717949,96.65384615,29.78153846,0.807692308,3.576923077
01/09/2018,25,30,27.31111111,26.82222222,97.32,29.7424,0.8,4.52
02/09/2018,26.11111111,31.11111111,27.98611111,27.43055556,96.95833333,29.6848,0,5.32
03/09/2018,25,31.11111111,27.24444444,26.15555556,94.2,29.7136,0,8.6
04/09/2018,25,30,27.22222222,26.6,96.48,29.704,0,8.72
05/09/2018,25,30,27.44444444,26.73333333,95.88,29.6684,0,4.84
06/09/2018,25,31.11111111,27.15555556,26.11111111,94.4,29.6372,0,4.68
07/09/2018,25,28.88888889,26.41025641,26.04700855,97.38461538,29.67307692,0,5.884615385
08/09/2018,25,31.11111111,27.88888889,27.08888889,95.56,29.7388,0,8.16
09/09/2018,26.11111111,31.11111111,28.77314815,27.63888889,94.04166667,29.77125,0,8.041666667
10/09/2018,27.22222222,31.11111111,28.55555556,27.51111111,94.16,29.7832,0,7.2
11/09/2018,26.11111111,30,27.84722222,26.96759259,95.04166667,29.74625,0,6.416666667
12/09/2018,26.11111111,31.11111111,28.0982906,27.05128205,93.96153846,29.71115385,0,6.730769231
13/09/2018,25,31.11111111,28.24786325,26.73076923,92.23076923,29.65923077,0,5.846153846
14/09/2018,26.11111111,28.88888889,27.87037037,27.75462963,99.25,29.51875,1.625,10.375
15/09/2018,25,28.88888889,26.73076923,26.6025641,99.30769231,29.455,10.46153846,25.92307692
16/09/2018,26.11111111,30,27.83730159,26.62698413,93.32142857,29.68571429,0,4.714285714
17/09/2018,26.11111111,31.11111111,27.87037037,26.75925926,94.125,29.79,0.583333333,2.458333333
18/09/2018,26.11111111,32.77777778,28.98148148,24.58333333,78.95833333,29.7825,0,4.875
19/09/2018,26.11111111,31.11111111,28.17777778,25.86666667,88.28,29.72038462,0,4.153846154
20/09/2018,23.88888889,32.22222222,28.73333333,26.2,87.48,29.7232,0.88,6.16
21/09/2018,23.88888889,32.77777778,27.40740741,25.13888889,89,29.7916,0,4.56
22/09/2018,26.11111111,32.22222222,29.02777778,25.64814815,83.20833333,29.81625,0,3.916666667
23/09/2018,26.11111111,32.22222222,29.17777778,24.84444444,78.56,29.7884,0,5.68
24/09/2018,25,31.11111111,28.75,26.13425926,86.29166667,29.695,0,6.916666667
25/09/2018,27.22222222,32.22222222,29.14351852,26.55092593,86.125,29.63833333,1.041666667,10.95833333
26/09/2018,25,31.11111111,28.46153846,26.73076923,90.19230769,29.63730769,0,10.19230769
27/09/2018,26.11111111,31.11111111,28.33333333,26.99074074,92.66666667,29.64875,0,7.291666667
28/09/2018,27.22222222,31.11111111,28.7037037,27.63888889,94,29.6575,0,7.583333333
29/09/2018,27.22222222,31.11111111,28.84259259,27.17592593,90.625,29.67375,0,7.916666667
30/09/2018,26.11111111,31.11111111,28.72685185,27.17592593,91.75,29.69875,0,6.25
01/10/2018,26.11111111,32.22222222,29.05797101,25.48309179,82.47826087,29.72875,0,7.083333333
02/10/2018,23.88888889,32.22222222,26.83760684,25.96153846,95.26923077,29.74,0.653846154,4.576923077
03/10/2018,25,32.77777778,28.37962963,25.34722222,85.45833333,29.7525,0,4.541666667
04/10/2018,23.88888889,31.11111111,27.70531401,25.70048309,89.7826087,29.76,0,6.208333333
05/10/2018,26.11111111,31.11111111,28.19444444,24.44444444,81.16666667,29.77625,0,6.208333333
06/10/2018,25,31.11111111,28.47222222,25.09259259,82.70833333,29.80375,0,4.166666667
07/10/2018,26.11111111,32.77777778,29.28240741,25.64814815,81.875,29.795,0,4.208333333
08/10/2018,27.22222222,32.77777778,29.65277778,25.06944444,77.375,29.77375,0,4.875
09/10/2018,27.22222222,32.77777778,29.65277778,24.23611111,73.83333333,29.76375,0,5.208333333
10/10/2018,27.22222222,33.88888889,29.76851852,24.07407407,72.5,29.77625,1.083333333,5
11/10/2018,27.22222222,33.88888889,29.76851852,24.86111111,76.375,29.7975,0,5.708333333
12/10/2018,27.77777778,33.88888889,30,25.09259259,75.375,29.81375,0,7.541666667
13/10/2018,27.22222222,33.88888889,30.18518519,24.25925926,71.95833333,29.8125,0,6.5
14/10/2018,27.22222222,32.22222222,29.16666667,26.2037037,84.91666667,29.8175,0,5.458333333
15/10/2018,26.11111111,32.22222222,28.06666667,26.82222222,93.48,29.8144,1.44,3.92
16/10/2018,25,32.77777778,28.58796296,25.64814815,85.25,29.7925,0,3.083333333
17/10/2018,27.22222222,32.77777778,28.8,26.86666667,90.16,29.7484,0,3.68
18/10/2018,26.11111111,33.88888889,29.56018519,24.81481481,77.79166667,29.77125,0,7.125
19/10/2018,25,32.77777778,29.53703704,23.10185185,69.79166667,29.82125,0,6.416666667
20/10/2018,26.11111111,32.22222222,29.18803419,25.04273504,79.46153846,29.84153846,0,4.115384615
21/10/2018,26.11111111,32.22222222,28.53333333,24.95555556,82.56,29.8228,0.6,4.96
22/10/2018,26.11111111,32.22222222,29.30555556,23.65740741,73.58333333,29.8075,0,5.625
23/10/2018,25,32.22222222,28.98550725,22.9468599,71.91304348,29.8325,0,6
24/10/2018,26.11111111,31.11111111,28.42222222,23.44444444,75.6,29.8288,0,6.04
25/10/2018,25,32.77777778,29.18981481,22.98611111,70.20833333,29.83625,0,5.083333333
26/10/2018,26.11111111,32.77777778,29.28240741,22.93981481,70.25,29.8225,0,5.083333333
27/10/2018,26.11111111,32.22222222,28.91203704,22.40740741,68.45833333,29.80125,0,4.583333333
28/10/2018,26.11111111,32.22222222,28.64444444,23.75555556,76.08,29.7268,0,6.28
29/10/2018,25,30,27.14975845,19.44444444,63.86956522,29.63416667,1,8.75
30/10/2018,25,27.77777778,26.51111111,25.48888889,94.32,29.5388,1.56,9.48
31/10/2018,26.11111111,32.77777778,29.12037037,25.5787037,82.79166667,29.6975,0,7.916666667
01/11/2018,26.11111111,33.88888889,29.95169082,24.13043478,72.56521739,29.77782609,0,7
02/11/2018,27.22222222,33.88888889,29.88425926,24.05092593,71.75,29.8225,0,7.958333333
03/11/2018,26.11111111,33.88888889,29.49074074,24.72222222,77.08333333,29.83875,0,5.708333333
04/11/2018,27.22222222,33.88888889,29.88425926,23.14814815,68.75,29.81,0,6.791666667
05/11/2018,26.11111111,33.88888889,29.49074074,21.43518519,62.25,29.8025,0,13.75
06/11/2018,27.22222222,33.88888889,29.44444444,23.10185185,70,29.8125,0,7.291666667
07/11/2018,26.11111111,32.22222222,28.54700855,24.44444444,80.07692308,29.83461538,0,5.923076923
08/11/2018,25,33.88888889,28.7962963,21.8287037,68.83333333,29.8175,0,6.708333333
09/11/2018,23.88888889,30,27.56944444,23.51851852,79.70833333,29.81125,0,5.166666667
10/11/2018,26.11111111,32.77777778,28.28703704,22.03703704,70.375,29.82375,0,7.458333333
11/11/2018,25,32.77777778,28.44907407,21.875,69.25,29.82125,0,6.166666667
12/11/2018,27.77777778,27.77777778,27.77777778,22.77777778,74,29.77,0,6.5
13/11/2018,26.11111111,32.22222222,28.72685185,23.1712963,73.45833333,29.7425,0,6.541666667
14/11/2018,25,32.77777778,28.84259259,22.33796296,69.875,29.77416667,0,8.333333333
15/11/2018,26.11111111,32.77777778,28.93518519,22.5462963,70.29166667,29.82125,0,7.166666667
16/11/2018,23.88888889,32.77777778,28.95833333,22.4537037,68.5,29.83375,0,8.041666667
17/11/2018,25,32.22222222,28.72685185,21.2962963,65.45833333,29.8425,0,6.625
18/11/2018,25,32.22222222,28.1712963,22.43055556,72.08333333,29.855,0,4.75
19/11/2018,22.77777778,31.11111111,27.66203704,21.04166667,67.83333333,29.8575,0,5.416666667
20/11/2018,26.11111111,31.11111111,28.37962963,21.36574074,65.66666667,29.81875,0,6.666666667
21/11/2018,25,28.88888889,27.22222222,22.95555556,79.04,29.7616,1.32,5.08
22/11/2018,25,32.22222222,28.00925926,25.43981481,87.5,29.78625,0,5.083333333
23/11/2018,25,32.22222222,28.40277778,24.3287037,80.91666667,29.82875,0.833333333,4.875
24/11/2018,25,32.22222222,28.0787037,22.91666667,74.875,29.85625,0,5.916666667
25/11/2018,25,31.11111111,27.82407407,23.05555556,76.58333333,29.85875,1.083333333,6.708333333
26/11/2018,25,32.77777778,28.26388889,21.78240741,68.79166667,29.86625,0,5.416666667
27/11/2018,23.88888889,32.22222222,28.1884058,22.39130435,72.82608696,28.63208333,0,7.291666667
28/11/2018,25,31.11111111,27.93981481,23.37962963,77.45833333,29.89,0.708333333,4.541666667
29/11/2018,25,33.88888889,28.58585859,22.8030303,72.77272727,29.90956522,0,5.782608696
30/11/2018,25,30,27.96296296,21.89814815,71.08333333,29.89625,0,6.708333333
01/12/2018,25,32.77777778,28.40277778,21.71296296,68.16666667,29.86,0,5.166666667
02/12/2018,25,32.22222222,28.19444444,22.15277778,70.16666667,29.8325,0,5.625
03/12/2018,23.88888889,33.88888889,28.88888889,21.64351852,66.58333333,29.84125,0,6.5
04/12/2018,25,31.11111111,28.03240741,24.39814815,81.41666667,29.82375,0,6.166666667
05/12/2018,26.11111111,32.77777778,28.6965812,24.93589744,81.53846154,29.80807692,0,5.230769231
06/12/2018,26.11111111,32.77777778,29.09722222,23.35648148,72.95833333,29.7925,0,7.083333333
07/12/2018,26.11111111,32.77777778,28.84444444,22.53333333,69.76,29.8144,0,5.92
08/12/2018,25,32.77777778,29.05092593,21.96759259,67,29.83875,0,6.791666667
09/12/2018,25,32.22222222,28.37962963,22.29166667,70.29166667,29.83625,0.583333333,6.375
10/12/2018,25,32.22222222,28.37962963,22.03703704,69.20833333,29.82875,0,5.708333333
11/12/2018,26.11111111,32.77777778,28.54166667,23.63425926,76.75,29.83125,0,4.625
12/12/2018,25,33.88888889,28.84259259,20.90277778,65.125,29.8675,1.25,8.166666667
13/12/2018,26.11111111,30,27.42222222,23.77777778,81.12,29.8816,0,5.48
14/12/2018,22.77777778,28.88888889,25.69444444,25.48611111,98.34782609,29.8925,0.666666667,4.333333333
15/12/2018,23.88888889,32.22222222,27.31481481,23.54166667,81.29166667,29.88125,0,9.541666667
16/12/2018,25,31.11111111,27.47685185,23.21759259,79.16666667,29.88125,0,3.5
17/12/2018,25,30,27.17592593,22.91666667,78.375,29.8775,0,4.5
18/12/2018,23.88888889,32.22222222,27.5,21.75925926,72.625,29.89125,0,6.916666667
19/12/2018,25,32.22222222,27.68518519,21.45833333,70.375,29.89375,0,8.041666667
20/12/2018,23.88888889,28.88888889,26.80555556,21.71296296,73.375,29.855,0,4.583333333
21/12/2018,26.11111111,30,27.28888889,23.66666667,80.96,29.7952,1.76,3.84
22/12/2018,25,32.22222222,27.22222222,23.8,83.32,29.7856,0,4.28
23/12/2018,23.88888889,27.77777778,25.19230769,23.78205128,92.76923077,29.76538462,0,2.423076923
24/12/2018,23.88888889,27.77777778,25.50925926,23.21759259,88.16666667,29.745,0,3
25/12/2018,25,32.22222222,27.75462963,23.40277778,78.70833333,29.74,0,4.875
26/12/2018,25,31.11111111,27.7294686,23.26086957,78.08695652,29.7425,0,4.5
27/12/2018,25,31.11111111,27.4537037,23.03240741,78.33333333,29.725,0,3.583333333
28/12/2018,23.88888889,28.88888889,25.83333333,23.19444444,86.66666667,29.73125,0,2.708333333
29/12/2018,23.88888889,25,24.30555556,21.43518519,83.45833333,29.77875,0,5.666666667
